,price
866,467000.0
16540,419625.0
13656,479500.0
11321,687500.0
16978,316000.0
11706,265000.0
2260,208000.0
19835,695000.0
3280,527000.0
15766,407500.0
14587,314950.0
20497,599950.0
10898,241000.0
1309,533000.0
8806,215000.0
3679,527500.0
15295,640500.0
12172,437000.0
14070,920000.0
12989,300000.0
3352,1100000.0
4831,339900.0
10515,420000.0
1021,287000.0
17260,500000.0
16116,372000.0
17699,500000.0
10764,240000.0
8656,440000.0
6176,354000.0
17715,775000.0
6358,317500.0
17238,212500.0
21344,1488000.0
3628,512500.0
12354,450000.0
257,315000.0
6152,390000.0
21511,480000.0
9552,788000.0
2190,568000.0
6237,300000.0
6554,450000.0
7814,291000.0
1761,531000.0
9485,349170.0
1702,219900.0
18943,580000.0
21171,770000.0
15311,550000.0
9916,645000.0
2011,305000.0
18855,405000.0
13836,690000.0
12799,570000.0
7995,259900.0
708,310000.0
5866,89000.0
19500,465000.0
19286,930000.0
14204,549000.0
18459,305000.0
12195,685000.0
21140,250000.0
2336,328000.0
16593,875000.0
13188,279500.0
3170,590000.0
16100,1200000.0
7543,625000.0
2160,440000.0
20383,419700.0
2325,270000.0
13456,935000.0
3323,452500.0
17685,425000.0
6327,935000.0
5160,1297000.0
4934,672500.0
12625,314950.0
10866,540000.0
3649,938000.0
13309,335000.0
12348,400000.0
18223,587100.0
6321,355000.0
10177,1400000.0
13947,350000.0
6460,595000.0
10211,215000.0
12695,258500.0
20206,592000.0
670,460000.0
10615,652000.0
6842,675000.0
16224,215000.0
19265,390000.0
14059,535610.0
17862,340000.0
11524,849000.0
3310,400000.0
19071,665000.0
2542,210000.0
7377,740000.0
6109,1240000.0
18554,1115500.0
969,752500.0
9576,277000.0
17560,879000.0
5797,424000.0
19067,402500.0
7194,875000.0
17598,160000.0
3492,790000.0
4890,255000.0
10133,219000.0
20795,450000.0
18551,413450.0
18687,375000.0
12293,198000.0
12755,429000.0
1491,420000.0
9228,580000.0
15471,400000.0
8144,250000.0
15097,475000.0
15150,270000.0
19590,275500.0
17284,640000.0
11690,412000.0
5272,250000.0
1168,290000.0
1976,830000.0
15054,690000.0
19392,296475.0
18906,503000.0
15284,550000.0
6056,400000.0
465,80000.0
11807,362000.0
5521,289000.0
15336,276000.0
3954,700000.0
97,199000.0
3206,375000.0
8209,621500.0
10900,570000.0
6939,800000.0
6774,480000.0
2690,369990.0
3867,490000.0
10791,310000.0
2290,348000.0
3751,416000.0
15316,493000.0
15858,510250.0
5258,600000.0
16073,750000.0
2443,143000.0
17442,577500.0
18281,959000.0
15128,340000.0
10815,875000.0
3158,350500.0
12234,385000.0
12788,329900.0
11304,329950.0
5721,289950.0
18961,556000.0
1694,326000.0
2969,855000.0
4201,606000.0
4374,221000.0
19565,323000.0
10970,868000.0
10894,372500.0
15958,478000.0
18095,718000.0
8322,360000.0
7045,715000.0
4647,397500.0
11311,695000.0
15079,288000.0
12927,290000.0
2453,306000.0
9101,675000.0
4289,585000.0
18381,419995.0
2639,395000.0
2426,335000.0
17697,399500.0
6790,539000.0
17725,575000.0
21512,406000.0
18593,526000.0
17895,975000.0
9691,601000.0
13039,402000.0
21380,542525.0
5773,810000.0
9205,540000.0
9499,860000.0
2576,212000.0
17983,340000.0
4368,437000.0
16176,375000.0
14043,744500.0
424,375000.0
14943,510000.0
5132,507000.0
14221,474500.0
5916,170000.0
7360,907000.0
12590,677915.0
3786,284700.0
725,320000.0
17683,599000.0
4614,285000.0
18675,1150000.0
16280,645000.0
9658,1482500.0
18349,570000.0
19953,260000.0
1525,775000.0
13540,420000.0
17881,440000.0
6395,170000.0
9649,405000.0
13650,350000.0
4193,360000.0
19595,300000.0
2956,1195000.0
5046,600000.0
16059,530000.0
1553,299000.0
15956,294950.0
18305,276500.0
7424,245000.0
5326,774000.0
1264,390000.0
1435,290000.0
3401,309950.0
12102,592500.0
19656,480000.0
933,299900.0
538,249000.0
15852,395000.0
13368,520000.0
11750,206000.0
16458,175000.0
21243,630000.0
2886,450000.0
19701,657000.0
21062,670000.0
17805,380000.0
20542,850000.0
6412,750000.0
12971,250000.0
3084,660000.0
18660,572000.0
13000,295000.0
9899,599950.0
12020,247000.0
21144,864327.0
6252,846450.0
790,522000.0
13043,174950.0
1661,331500.0
18620,270000.0
15573,525000.0
16820,280500.0
15763,480000.0
8861,425000.0
2815,925000.0
13427,520000.0
13974,870000.0
20198,775000.0
15620,180000.0
19669,299900.0
19974,689500.0
10348,1197000.0
9392,229950.0
611,650000.0
4674,1345000.0
14122,380000.0
4100,125000.0
4772,205500.0
10321,925000.0
11587,385000.0
14570,395000.0
4797,369950.0
19411,229000.0
5805,535000.0
6363,264950.0
8864,281000.0
13360,530000.0
18686,699950.0
5200,792500.0
14590,657000.0
5928,526000.0
14651,290000.0
11442,1125000.0
1476,400000.0
11889,402000.0
14650,625000.0
12564,417000.0
21554,388000.0
15923,431000.0
7486,242000.0
7200,1300000.0
6142,524400.0
15752,356000.0
2905,430000.0
18693,250000.0
3850,265000.0
3297,545000.0
16030,375000.0
3606,470000.0
6749,556300.0
6089,150000.0
13576,390000.0
2651,980000.0
4808,567000.0
14733,308500.0
17103,435000.0
5361,554000.0
10173,890000.0
14614,479000.0
13817,479000.0
18705,425000.0
8843,355000.0
6966,640000.0
21078,374950.0
9248,462000.0
19577,269950.0
15773,275000.0
10647,510000.0
2522,356500.0
11576,460000.0
17342,525000.0
19507,445000.0
4594,850000.0
19235,700000.0
9389,201500.0
18646,247500.0
13559,217500.0
14504,320000.0
19476,277500.0
13618,310000.0
7408,410000.0
4720,266000.0
10969,554729.0
13316,451000.0
509,1485000.0
15966,630000.0
11962,325000.0
20781,239000.0
1064,275000.0
6475,760000.0
9402,1090000.0
17970,560000.0
14329,340000.0
14615,160000.0
13124,381000.0
15142,289000.0
14114,275000.0
3215,650000.0
14498,635000.0
13606,382000.0
12819,235000.0
17752,799000.0
793,249950.0
11428,464000.0
20596,795000.0
16367,139000.0
4118,910000.0
9601,599000.0
9772,315000.0
15608,300000.0
17938,580000.0
11471,1180000.0
10728,360000.0
14777,299000.0
17206,420000.0
6227,257500.0
9517,480000.0
3054,308000.0
17141,655000.0
19157,435500.0
12414,575000.0
6030,822000.0
15983,185000.0
11896,294400.0
9396,475000.0
10706,456700.0
9364,467500.0
6147,510500.0
578,530000.0
4222,356000.0
6039,330000.0
18983,237500.0
857,450000.0
3984,155000.0
10056,552625.0
20368,805000.0
7823,712500.0
16760,465000.0
8855,539000.0
2729,385000.0
16722,340000.0
9554,408000.0
4194,665900.0
10864,207000.0
781,400000.0
1470,260000.0
13524,399500.0
18887,680000.0
3968,405000.0
16505,395000.0
19812,326989.0
19893,425000.0
4983,450000.0
16489,314500.0
2683,725786.0
15787,455000.0
17088,295000.0
17504,300000.0
6867,685000.0
10445,240000.0
3099,247500.0
16464,779950.0
4204,373000.0
1324,620000.0
20132,552000.0
6486,545000.0
2064,550000.0
18464,195000.0
17306,1205000.0
7551,300000.0
9600,273000.0
2748,266000.0
19045,425000.0
72,571000.0
10836,950000.0
7972,268000.0
1043,197500.0
9310,775000.0
9620,473000.0
8850,565000.0
20930,490000.0
14225,310000.0
19056,522500.0
17416,250000.0
9756,374950.0
9856,629000.0
3584,330000.0
2554,265000.0
17251,490000.0
13246,293500.0
2480,432500.0
17668,465000.0
12669,335000.0
2797,711000.0
81,360000.0
4322,410000.0
4348,562000.0
3906,1415000.0
13136,468000.0
8344,452000.0
19697,290750.0
1386,719000.0
14282,660000.0
10062,430000.0
21210,500000.0
2211,276000.0
896,980000.0
1608,285000.0
7755,390000.0
1539,1300000.0
18843,481000.0
20269,300000.0
18652,543000.0
4214,525000.0
15811,440000.0
1881,349000.0
8026,325000.0
4680,1130000.0
7128,630000.0
11593,355000.0
12447,164000.0
20841,1258000.0
14561,310000.0
5400,375000.0
16134,323000.0
20054,555000.0
9650,280000.0
3700,223000.0
2154,245990.0
11018,1378600.0
7960,305000.0
15420,336750.0
6174,340000.0
5445,270000.0
18535,770000.0
21581,625000.0
4288,183000.0
12333,615500.0
20482,349900.0
18684,360000.0
649,425000.0
9186,760000.0
3298,550000.0
14720,730000.0
6430,940000.0
21407,330000.0
14601,194000.0
1215,455000.0
46,210490.0
16888,995000.0
993,253000.0
19781,450000.0
6945,280000.0
21439,639000.0
3033,170000.0
5691,241400.0
13065,739000.0
9998,640000.0
11564,350000.0
4626,1160000.0
9800,240000.0
19868,979000.0
2015,507000.0
5241,610000.0
21074,375000.0
15435,500000.0
20058,325000.0
13903,550000.0
7051,225000.0
17653,585000.0
19424,356000.0
11907,400000.0
11279,370000.0
7798,488000.0
19213,900000.0
18041,625000.0
10466,265000.0
1785,285000.0
16502,305000.0
12848,249000.0
441,196000.0
5287,322200.0
7782,660000.0
1868,411800.0
9852,565000.0
13761,102500.0
10492,227950.0
38,240000.0
8970,405000.0
11746,585000.0
6349,439500.0
4087,515000.0
15384,328000.0
728,328000.0
572,442000.0
17354,425000.0
15410,839000.0
2387,193000.0
15242,265000.0
9033,770000.0
12292,550000.0
9280,778100.0
12794,726000.0
8961,426000.0
17516,870000.0
20866,975000.0
10669,245000.0
15134,230000.0
15220,480000.0
8527,610000.0
7612,296000.0
19495,257000.0
8629,575000.0
16372,675000.0
3840,173000.0
1627,1198000.0
16995,667000.0
4601,535000.0
20483,465000.0
11499,240000.0
9587,675000.0
15099,194000.0
6149,226000.0
18520,695000.0
4410,680000.0
3078,311000.0
14427,354950.0
8479,340000.0
17641,507000.0
1721,360400.0
638,314500.0
7705,760000.0
5970,325900.0
1775,300000.0
13931,860000.0
15913,275000.0
15717,422500.0
2896,1250000.0
15936,345000.0
16473,269000.0
12187,480000.0
12290,374950.0
19464,480000.0
15413,574950.0
10679,402500.0
15265,345000.0
8129,287000.0
8221,506000.0
3496,697000.0
15862,710000.0
11634,425000.0
15193,450000.0
923,800000.0
9438,550000.0
19432,500000.0
775,420000.0
3194,805000.0
1003,530000.0
13169,435000.0
16980,401000.0
17172,275000.0
18457,469000.0
11826,397000.0
15613,227000.0
16104,600000.0
10473,285000.0
302,576000.0
12167,200000.0
1819,700000.0
4493,393000.0
2309,993000.0
5440,693000.0
5994,286000.0
16905,520000.0
9694,865000.0
14491,470000.0
14920,875000.0
15111,525000.0
10127,456000.0
5870,345000.0
5907,230000.0
8943,852600.0
12170,219950.0
16454,760000.0
8179,475000.0
18878,220000.0
3660,337500.0
13417,629500.0
7587,548000.0
15865,464000.0
19292,546000.0
7490,375000.0
2711,305000.0
2649,645000.0
9105,799000.0
6730,385000.0
3237,739000.0
11253,785000.0
3260,380000.0
13224,1010000.0
2431,306000.0
4918,499900.0
4323,455000.0
5825,265000.0
14087,282500.0
20774,479950.0
5516,515000.0
9324,551000.0
10849,292000.0
9586,563250.0
20607,805000.0
15519,242000.0
17398,225000.0
16363,275000.0
15827,655000.0
16987,445000.0
9181,698000.0
14712,239950.0
9503,435000.0
10770,92000.0
20395,395000.0
5496,640000.0
1916,500000.0
1643,238000.0
5969,253000.0
12686,260000.0
20038,455000.0
12668,227000.0
2057,319990.0
13839,285000.0
20641,384950.0
17188,502000.0
5894,295000.0
616,525000.0
5453,483000.0
9974,230000.0
19499,488000.0
15083,283748.0
7177,287000.0
11064,314500.0
247,181000.0
13786,549000.0
13473,257000.0
8495,264950.0
6961,550000.0
11069,299000.0
12238,180000.0
20361,609500.0
20731,352499.0
11472,245000.0
4947,225000.0
14015,681000.0
5468,257500.0
5322,530000.0
15483,480000.0
19917,825000.0
17577,475000.0
15082,320000.0
1208,949000.0
4059,228950.0
3969,335000.0
181,470000.0
12594,205000.0
20531,547000.0
12843,498000.0
10602,472217.0
4908,815000.0
7616,775000.0
20055,353000.0
6100,495000.0
1834,189650.0
14660,802500.0
9666,1395710.0
20782,760000.0
6180,650000.0
16664,395900.0
8417,520000.0
20839,239800.0
2868,763101.0
16341,890000.0
12494,660000.0
2991,313500.0
19167,230000.0
7927,659000.0
11500,229050.0
8668,245000.0
19991,295000.0
1268,302495.0
18407,822500.0
4649,415900.0
4153,435000.0
6073,800000.0
3318,445000.0
109,470000.0
15797,277500.0
17977,311000.0
18748,1000000.0
13383,227000.0
11572,1450000.0
18366,975000.0
5984,354000.0
16156,445000.0
4505,518000.0
6013,587000.0
11584,359900.0
19927,360000.0
16161,450500.0
14676,265000.0
20626,389500.0
4458,840000.0
16350,449950.0
13085,599380.0
15252,775000.0
15326,295000.0
14622,610000.0
21375,1174660.0
5270,620000.0
14220,441000.0
11963,625000.0
12667,375000.0
13494,790000.0
12815,310000.0
12084,338000.0
990,640000.0
15808,412500.0
4405,450000.0
12046,350500.0
3740,222000.0
6012,925000.0
4955,450000.0
7780,575000.0
7556,440000.0
3110,870000.0
18350,685000.0
3164,480000.0
13956,1160000.0
7367,406000.0
9478,850000.0
14031,210000.0
7644,1445000.0
2892,350000.0
13135,555000.0
6478,417500.0
10,662500.0
16031,470000.0
6008,340000.0
9057,254000.0
1456,515000.0
19455,545000.0
19200,464950.0
19354,383000.0
4931,300000.0
15760,182200.0
17379,563000.0
15934,745000.0
10818,318000.0
2849,341000.0
20651,715000.0
13852,390000.0
8714,361000.0
1371,749950.0
19920,411605.0
380,270000.0
926,288400.0
3482,595000.0
505,240000.0
17100,435000.0
15402,246000.0
17959,185000.0
5423,665000.0
11828,330000.0
11670,320000.0
1267,340000.0
4475,670000.0
18014,301500.0
1218,100000.0
3062,156000.0
5072,731100.0
1453,235867.0
12517,970000.0
260,780000.0
8401,359500.0
20435,491000.0
8679,895000.0
6435,647500.0
18926,640000.0
12857,240000.0
15991,765000.0
17340,270000.0
21396,685000.0
13422,379500.0
19772,540000.0
1255,600000.0
18291,895990.0
16238,387990.0
11109,200000.0
7704,450000.0
9516,265000.0
11860,432000.0
15725,640000.0
8069,319950.0
19372,244000.0
5250,379000.0
6054,150000.0
8658,260000.0
4020,390000.0
6272,248000.0
13940,754000.0
12334,260000.0
16878,469000.0
8007,569950.0
6658,554000.0
21235,679990.0
18880,239000.0
21184,468500.0
15240,370000.0
1406,300000.0
7872,942000.0
3779,605000.0
6014,524000.0
4874,215000.0
4623,1130000.0
16186,475000.0
16726,1150000.0
3885,248000.0
9014,382500.0
5937,261000.0
666,306000.0
20844,631500.0
18085,525000.0
8061,505000.0
21482,819995.0
11999,832500.0
5452,299950.0
7392,584999.0
19174,209000.0
12182,511555.0
11412,484950.0
14780,620000.0
6297,1450000.0
10943,472500.0
14518,430000.0
21093,255500.0
18462,219200.0
18656,665000.0
16273,185000.0
15362,720000.0
21607,475000.0
12654,450000.0
13442,324900.0
2985,802000.0
16723,422000.0
1536,932800.0
19865,625000.0
10821,795000.0
2176,760000.0
20429,745641.0
1679,445000.0
5008,805000.0
745,560000.0
6925,345000.0
17293,340000.0
20079,449950.0
8397,475000.0
20465,650000.0
13211,395000.0
10160,660000.0
5341,595000.0
18980,950000.0
2772,960000.0
13921,460000.0
6043,750000.0
16663,470000.0
16200,326000.0
20176,660000.0
16017,640000.0
1573,525000.0
20072,1030000.0
3202,255000.0
1178,328000.0
17524,445000.0
6127,309950.0
33,535000.0
7359,384000.0
19626,880000.0
19279,280000.0
18940,329000.0
10001,620000.0
9385,550388.0
16456,470000.0
6448,286000.0
1640,561750.0
956,700000.0
16250,534000.0
4122,282000.0
18858,229500.0
21049,549950.0
8951,428750.0
760,565000.0
4183,341000.0
20045,275000.0
14310,570000.0
5711,286900.0
2945,513000.0
4815,310000.0
10156,408000.0
17613,320000.0
2714,273000.0
18870,450000.0
12073,699000.0
5779,265000.0
18773,322500.0
11444,340000.0
1857,655000.0
16211,260000.0
7593,460000.0
9741,354000.0
19525,500000.0
7316,330000.0
974,765000.0
2156,410000.0
12634,489500.0
5228,835000.0
13830,356000.0
7813,1450000.0
21138,398500.0
20799,290000.0
20802,499160.0
8113,560000.0
18525,602000.0
14803,1260000.0
11202,443500.0
9049,952000.0
19569,640000.0
17212,705000.0
12573,370000.0
12858,410000.0
15559,320000.0
10623,925000.0
3030,565000.0
4752,219000.0
2455,1220000.0
7487,692500.0
7426,1393000.0
5613,242500.0
20197,1104500.0
18810,612000.0
17982,400000.0
12105,502000.0
9816,845000.0
17958,850000.0
2688,415000.0
16909,635000.0
11019,450000.0
9877,371000.0
11594,544000.0
3224,270000.0
7189,280000.0
16684,585000.0
2941,123300.0
13897,223000.0
8494,338000.0
16895,315000.0
14800,210000.0
21305,495000.0
77,480000.0
14332,353500.0
17967,525000.0
6676,279000.0
13523,477000.0
19362,780000.0
6809,275000.0
5066,670000.0
14956,260000.0
10684,452000.0
10190,495000.0
16148,570000.0
94,700000.0
5286,241500.0
17886,217000.0
2796,430000.0
7341,950000.0
6950,482000.0
14140,307300.0
4927,369000.0
11628,407000.0
12892,209000.0
21534,599000.0
2390,371000.0
12873,245000.0
6256,480000.0
8032,631750.0
14674,696500.0
1922,230000.0
14874,234950.0
5911,925000.0
4433,320000.0
8386,408000.0
12942,173000.0
21405,460000.0
2,180000.0
14644,418900.0
5376,185850.0
2824,460000.0
14661,569500.0
12393,347000.0
11804,527700.0
9849,269000.0
9641,330000.0
11646,270000.0
8037,775000.0
3252,1000000.0
10265,635000.0
16520,1180500.0
2523,225000.0
1319,600000.0
5517,309000.0
5528,805000.0
14979,724950.0
21510,420000.0
8841,400000.0
8030,920000.0
12248,640000.0
12721,670000.0
3707,201700.0
2369,674750.0
7253,878000.0
2234,608000.0
4588,268000.0
10306,462500.0
1177,585000.0
13153,1250000.0
337,791500.0
19123,655000.0
10143,610000.0
12145,231000.0
18676,455000.0
3306,430000.0
6673,215000.0
3069,255000.0
18430,400000.0
15851,229000.0
4503,295500.0
15855,312000.0
18212,362950.0
14819,373500.0
19382,410000.0
2521,269000.0
12790,229950.0
2914,420000.0
15891,310000.0
9074,220000.0
7768,269950.0
10026,808000.0
18424,274000.0
2241,1000000.0
10144,245000.0
14065,550120.0
6826,457500.0
2114,264950.0
8359,459000.0
18070,545000.0
7775,639000.0
6450,449950.0
3499,967000.0
6051,312000.0
18936,507000.0
21488,890776.0
16843,379000.0
17081,625000.0
13370,600000.0
12481,625000.0
7763,860000.0
4146,330600.0
12972,614950.0
15060,1050000.0
15526,1190000.0
5419,654000.0
21342,563950.0
2374,575000.0
4346,715000.0
12555,618080.0
20833,329995.0
6904,349900.0
11189,591000.0
2550,265000.0
7794,580000.0
11585,560000.0
7065,340000.0
9990,530000.0
5354,399000.0
9276,329000.0
3353,145000.0
10365,599900.0
5394,411000.0
16961,405000.0
2957,415000.0
18440,357500.0
804,385200.0
12690,850000.0
3430,414000.0
13734,910000.0
16118,329990.0
13156,637000.0
14207,305000.0
14612,525000.0
17083,503000.0
13337,462608.0
19393,330000.0
6342,365000.0
7877,360000.0
6170,626700.0
3460,640000.0
596,372500.0
10195,690000.0
19733,489000.0
12391,385000.0
9980,497000.0
357,420000.0
15809,545000.0
13599,654500.0
8199,525000.0
3432,289950.0
19703,319900.0
818,682000.0
11988,329000.0
3617,850000.0
15375,880000.0
9382,230000.0
11915,464950.0
19509,725000.0
12584,648000.0
5293,1315000.0
14709,383000.0
15091,502000.0
19707,885000.0
15949,235000.0
19896,695000.0
3167,700000.0
15108,1210000.0
7893,500000.0
7014,725000.0
2821,332000.0
6609,800000.0
19728,489000.0
1646,340000.0
7106,284000.0
12611,456200.0
19321,478000.0
6611,549950.0
17033,165000.0
5207,500000.0
10248,315000.0
21376,365000.0
8272,475000.0
18031,607000.0
19360,608000.0
16569,444500.0
11216,435000.0
20976,705000.0
9177,405000.0
10291,465000.0
9699,390000.0
10788,200000.0
2457,408000.0
8938,290000.0
16522,710000.0
20819,208800.0
20942,375000.0
12599,452000.0
17105,272000.0
16728,569000.0
11387,320000.0
10221,270000.0
7406,425000.0
3974,450000.0
7075,350000.0
14285,499950.0
1735,445000.0
17994,320000.0
5774,310000.0
20081,599000.0
1143,687500.0
4632,403000.0
13392,185000.0
11467,615000.0
3627,410000.0
11728,995000.0
17124,770000.0
7951,585000.0
13388,366000.0
9984,205000.0
16318,274950.0
12679,350000.0
17910,600000.0
21352,495000.0
2261,273000.0
15436,381500.0
15383,330000.0
11876,690000.0
3209,700000.0
13627,599950.0
8164,186000.0
16485,319950.0
21585,270000.0
6080,600000.0
4430,1100000.0
10255,295000.0
16086,325000.0
2153,1010000.0
17377,334000.0
9592,476100.0
12342,420000.0
3108,89950.0
12921,539000.0
17461,622200.0
7228,506000.0
4776,350000.0
15161,650000.0
11736,303000.0
18156,552500.0
2420,754800.0
20671,310000.0
9942,503000.0
13915,270000.0
449,520000.0
19877,427874.0
19420,557000.0
14440,438000.0
849,254000.0
18871,280000.0
3138,450000.0
7898,183000.0
2650,259000.0
1247,1225000.0
15928,550285.0
2655,475000.0
3326,569000.0
7010,465000.0
8217,364950.0
18400,1065000.0
14443,212625.0
15174,612125.0
16865,558000.0
12543,375000.0
2754,866059.0
13893,705000.0
18570,651000.0
10673,216000.0
19397,369000.0
13063,338950.0
18185,825000.0
19262,959000.0
19830,436110.0
12110,222000.0
16644,470000.0
9356,370000.0
13191,380000.0
14363,436800.0
18059,275000.0
9771,689900.0
3274,660000.0
10455,415000.0
18890,1050000.0
495,490000.0
378,595000.0
14597,242050.0
799,1100000.0
6751,320000.0
15250,439800.0
11522,650000.0
12871,860000.0
17797,270000.0
3317,590000.0
20340,1360000.0
890,740000.0
13680,280000.0
20898,808000.0
2090,502000.0
